eval_id	interface	c1_x	c1_y	r1	a1	c2_x	c2_y	r2	a2	c3_x	c3_y	r3	a3
4524	NO_ID	0.725833	0.238263	0.592469	89.065824	0.595697	0.835436	0.164148	70.190855	0.886547	0.744925	0.125156	38.807739
4525	NO_ID	0.759166	0.940997	0.138472	39.466531	0.555717	0.860449	0.577413	60.568961	0.458154	0.069664	0.382961	62.333684
4526	NO_ID	0.200835	0.423130	0.137010	59.278487	0.571001	0.204921	0.216756	40.497518	0.350271	0.761386	0.311334	36.533956
4527	NO_ID	0.803619	0.307510	0.515625	84.351205	0.753256	0.578461	0.273515	42.785314	0.436896	0.171424	0.209251	87.540604
4528	NO_ID	0.312820	0.811012	0.126049	38.586965	0.425614	0.590100	0.666017	64.040486	0.299826	0.802771	0.675419	55.411907
4529	NO_ID	0.510616	0.203396	0.101291	77.337793	0.511197	0.235513	0.187780	80.561166	0.240912	0.205623	0.165392	78.512515
4530	NO_ID	0.762689	0.346168	0.665183	84.864177	0.115680	0.157711	0.682290	49.870409	0.839952	0.461202	0.544269	39.855401
4531	NO_ID	0.816621	0.940752	0.263156	39.564466	0.351325	0.132202	0.202113	75.501653	0.253088	0.827190	0.091270	51.931381
4532	NO_ID	0.742663	0.935821	0.067049	79.931629	0.613603	0.106841	0.552159	76.759060	0.454980	0.904997	0.291756	84.437286
4533	NO_ID	0.588051	0.144839	0.335365	66.286792	0.879294	0.898623	0.231775	40.215062	0.270571	0.674028	0.092176	60.996216
4534	NO_ID	0.391300	0.692167	0.647016	55.265338	0.348774	0.093794	0.584414	70.183949	0.358380	0.056902	0.669347	33.963547
4535	NO_ID	0.641543	0.806642	0.324723	52.717580	0.190574	0.786285	0.334594	43.890853	0.146882	0.532099	0.452598	33.394987
4536	NO_ID	0.229406	0.396710	0.121637	80.627485	0.232646	0.168441	0.517061	54.040669	0.316111	0.136958	0.593876	54.020307
4537	NO_ID	0.818587	0.383438	0.196670	47.980581	0.240919	0.521044	0.076383	50.663513	0.651439	0.457921	0.491519	61.997210
4538	NO_ID	0.493331	0.280038	0.113443	58.395966	0.770625	0.573100	0.507637	64.910723	0.647610	0.742783	0.060561	37.577868
4539	NO_ID	0.678231	0.076560	0.466997	40.798479	0.647829	0.397740	0.069507	47.141522	0.329598	0.370598	0.112317	80.054673
4540	NO_ID	0.597943	0.705261	0.635478	63.106467	0.548788	0.072179	0.429975	65.455506	0.132253	0.394778	0.562082	62.484605
4541	NO_ID	0.755628	0.559249	0.580701	44.360929	0.274357	0.783150	0.614993	82.693872	0.389614	0.637625	0.247828	89.940423
4542	NO_ID	0.714383	0.638265	0.577669	53.263690	0.639256	0.085228	0.642904	79.291159	0.291037	0.263209	0.131586	40.713174
4543	NO_ID	0.588470	0.472621	0.457514	87.503336	0.091335	0.698106	0.502094	75.841071	0.109934	0.431236	0.342943	53.249744
4544	NO_ID	0.558994	0.531157	0.437828	81.173878	0.921821	0.940314	0.519327	73.645894	0.529869	0.062401	0.666635	30.051860
4545	NO_ID	0.321052	0.498200	0.476293	57.789939	0.553915	0.487435	0.360554	58.536019	0.656539	0.703064	0.687437	63.092795
4546	NO_ID	0.344107	0.197882	0.277281	47.135595	0.801662	0.875758	0.572519	81.314139	0.226959	0.321772	0.690798	38.456117
4547	NO_ID	0.788318	0.260509	0.100761	62.030307	0.412086	0.881758	0.471911	47.399307	0.906421	0.772207	0.392233	87.289455
4548	NO_ID	0.912530	0.793557	0.369718	79.723074	0.664483	0.516011	0.207779	68.009976	0.574805	0.764907	0.610575	81.799498
4549	NO_ID	0.414667	0.852202	0.377930	39.996785	0.643708	0.930685	0.146619	34.087279	0.199818	0.170192	0.320707	56.631157
4550	NO_ID	0.250182	0.406867	0.565922	32.647197	0.073745	0.230199	0.467111	46.237334	0.318345	0.507035	0.332819	85.006894
4551	NO_ID	0.446714	0.818102	0.680343	45.350791	0.299134	0.085067	0.394223	73.925567	0.677421	0.712677	0.398334	58.983340
4552	NO_ID	0.077095	0.198845	0.445921	80.626810	0.378677	0.560565	0.285116	78.647339	0.940520	0.312867	0.687054	40.858343
4553	NO_ID	0.737669	0.857288	0.688425	48.899101	0.058139	0.635702	0.450503	46.988179	0.520613	0.647225	0.696462	46.570157
4554	NO_ID	0.947734	0.268080	0.580579	74.620294	0.261033	0.911920	0.476714	36.622402	0.341171	0.494746	0.196620	63.352346
4555	NO_ID	0.075566	0.262633	0.074652	60.639773	0.106374	0.213005	0.166613	49.481626	0.314644	0.411298	0.696883	82.876250
4556	NO_ID	0.652617	0.561823	0.112980	71.002009	0.459232	0.361467	0.448683	57.775771	0.222052	0.492031	0.219224	37.923586
4557	NO_ID	0.890840	0.663275	0.192135	54.394439	0.738259	0.131954	0.625444	69.792177	0.467945	0.914565	0.624225	80.832141
4558	NO_ID	0.071334	0.492143	0.300572	39.761286	0.596464	0.617993	0.472649	77.141383	0.542562	0.500288	0.673906	84.276321
4559	NO_ID	0.249709	0.439462	0.431314	81.632698	0.271250	0.810387	0.593486	84.197072	0.836069	0.606449	0.268328	66.328727
4560	NO_ID	0.408089	0.200004	0.510537	87.615591	0.374657	0.570875	0.263595	81.798423	0.070356	0.742094	0.433167	87.630413
4561	NO_ID	0.205224	0.272464	0.096400	77.734984	0.621716	0.495809	0.582446	68.473437	0.944988	0.914197	0.675425	47.271097
4562	NO_ID	0.202436	0.056730	0.208058	43.613905	0.538380	0.051035	0.512701	35.800149	0.930813	0.443804	0.637216	58.219445
4563	NO_ID	0.569722	0.618512	0.693121	89.057165	0.444977	0.314351	0.573072	34.213105	0.825997	0.145475	0.370776	30.534459
4564	NO_ID	0.503164	0.374447	0.201523	87.120583	0.214710	0.785309	0.219571	63.261989	0.338696	0.697300	0.539053	86.413416
4565	NO_ID	0.554128	0.509746	0.569864	33.870367	0.169611	0.227670	0.375916	80.224677	0.299429	0.333240	0.458099	73.734843
4566	NO_ID	0.319619	0.392530	0.410692	51.705600	0.471116	0.273204	0.064331	86.228693	0.604433	0.079983	0.691714	66.417567
4567	NO_ID	0.864894	0.802479	0.316922	51.116271	0.238849	0.771492	0.595912	47.719634	0.689084	0.324940	0.180399	75.000909
4568	NO_ID	0.547925	0.339418	0.545408	86.071670	0.597107	0.436670	0.680482	35.201026	0.922325	0.331511	0.175466	66.681708
4569	NO_ID	0.419994	0.480353	0.445684	67.072619	0.385813	0.792299	0.375016	72.321811	0.670678	0.457578	0.115726	46.615115
4570	NO_ID	0.335224	0.158673	0.132667	59.782647	0.347548	0.539547	0.460409	42.407121	0.438254	0.881698	0.167887	62.914570
4571	NO_ID	0.299042	0.801257	0.050096	40.250624	0.138998	0.201442	0.142930	89.675699	0.093368	0.335951	0.685311	56.925309
4572	NO_ID	0.851841	0.174091	0.576348	66.035970	0.624676	0.628603	0.381116	35.414897	0.551153	0.106749	0.159968	57.443800
4573	NO_ID	0.535455	0.290387	0.484186	50.813952	0.311691	0.124737	0.411839	46.939519	0.377202	0.352811	0.385683	64.910105
4574	NO_ID	0.587057	0.745566	0.360633	49.658261	0.931277	0.887258	0.244714	87.369010	0.722805	0.922665	0.142472	54.521801
4575	NO_ID	0.438876	0.591721	0.592251	68.448638	0.171281	0.433909	0.366669	70.680273	0.785132	0.631618	0.327665	38.719097
4576	NO_ID	0.339404	0.176374	0.689725	48.582614	0.871980	0.423195	0.371195	57.989994	0.821635	0.054264	0.272355	43.908314
4577	NO_ID	0.107767	0.373527	0.109017	66.941417	0.933067	0.659785	0.164761	85.990237	0.301593	0.195791	0.504323	49.494492
4578	NO_ID	0.901665	0.607814	0.392747	63.396828	0.339431	0.546893	0.117326	79.479524	0.876468	0.167819	0.158482	82.996256
4579	NO_ID	0.924780	0.312192	0.394490	53.474753	0.870836	0.086749	0.355636	86.830453	0.807715	0.843781	0.375978	46.298542
4580	NO_ID	0.647440	0.927566	0.065307	60.985993	0.591721	0.787109	0.110325	65.363636	0.123848	0.816361	0.386518	41.266280
4581	NO_ID	0.805220	0.836375	0.400437	83.344789	0.289871	0.931714	0.274397	41.774010	0.080489	0.146089	0.088114	67.508595
4582	NO_ID	0.846409	0.273476	0.380921	68.960903	0.216245	0.826965	0.121761	45.956847	0.900677	0.463406	0.544332	39.274194
4583	NO_ID	0.288493	0.318628	0.543734	51.665250	0.093716	0.625818	0.358989	68.956639	0.521297	0.377575	0.308892	64.610232
4584	NO_ID	0.513203	0.326567	0.477504	71.636549	0.393155	0.256348	0.144123	81.617928	0.162202	0.231629	0.275489	42.900902
4585	NO_ID	0.096217	0.273266	0.404173	61.866090	0.110352	0.865276	0.196184	67.869717	0.714149	0.500486	0.338214	85.927924
4586	NO_ID	0.064368	0.836278	0.289248	63.488644	0.523453	0.776345	0.639053	88.377200	0.358721	0.390105	0.532396	63.742397
4587	NO_ID	0.304021	0.894455	0.137596	56.608700	0.798500	0.251321	0.275592	83.620222	0.754654	0.596815	0.382225	88.049765
4588	NO_ID	0.071462	0.275650	0.356968	67.519499	0.926797	0.622596	0.366983	68.715688	0.354735	0.081941	0.341492	88.049464
4589	NO_ID	0.569226	0.566786	0.425355	68.559972	0.576921	0.130182	0.563880	48.213966	0.375223	0.817886	0.258253	64.619914
4590	NO_ID	0.245059	0.416598	0.510074	48.619313	0.174934	0.417760	0.665270	64.743387	0.170969	0.190179	0.509812	56.953413
4591	NO_ID	0.708382	0.912030	0.646372	71.538045	0.931073	0.239474	0.284529	62.446629	0.631692	0.494069	0.405265	68.343766
4592	NO_ID	0.819121	0.462758	0.312563	80.243897	0.675014	0.557593	0.348137	43.840204	0.620376	0.560699	0.220612	78.336915
4593	NO_ID	0.071954	0.537456	0.068753	35.940228	0.679301	0.777729	0.316698	84.829036	0.579166	0.152841	0.408889	58.345987
4594	NO_ID	0.072013	0.781140	0.316178	78.851277	0.884578	0.688362	0.535409	46.785405	0.273603	0.494211	0.114067	77.839555
4595	NO_ID	0.518844	0.793430	0.295883	47.995498	0.495705	0.340834	0.165949	35.870385	0.544401	0.805740	0.528042	56.573607
4596	NO_ID	0.685971	0.364398	0.246737	32.632922	0.818014	0.782006	0.608442	84.493269	0.518916	0.719510	0.290249	72.053096
4597	NO_ID	0.688027	0.765616	0.355068	48.756157	0.572634	0.734632	0.604268	57.633717	0.585762	0.124581	0.542380	67.758053
4598	NO_ID	0.578760	0.526886	0.279038	71.620620	0.415470	0.657219	0.333338	71.197780	0.648379	0.910743	0.099597	46.180512
4599	NO_ID	0.179970	0.214917	0.582208	43.888618	0.095195	0.765651	0.602704	88.959024	0.857173	0.263014	0.525057	82.053783
4600	NO_ID	0.479923	0.176231	0.442942	81.242408	0.808859	0.149721	0.607540	71.073153	0.205629	0.827774	0.077911	67.418925
4601	NO_ID	0.258121	0.947612	0.316225	33.014007	0.920161	0.889860	0.291661	47.279168	0.815254	0.607123	0.376916	55.883309
4602	NO_ID	0.342136	0.624296	0.069783	58.015442	0.720932	0.820597	0.079267	77.964761	0.217357	0.188741	0.503338	64.426454
4603	NO_ID	0.273584	0.853152	0.386406	57.044766	0.285485	0.186495	0.271646	73.993269	0.946981	0.521145	0.290508	33.152614
4604	NO_ID	0.354641	0.857634	0.089288	59.099377	0.338077	0.820081	0.113765	37.110682	0.538037	0.809036	0.557103	87.501404
4605	NO_ID	0.523274	0.050644	0.514108	54.375005	0.644252	0.234058	0.219678	55.499061	0.909492	0.852537	0.565232	33.365161
4606	NO_ID	0.285921	0.294597	0.454773	56.624759	0.247108	0.328024	0.173412	37.893627	0.545995	0.410795	0.435703	84.261048
4607	NO_ID	0.055574	0.748726	0.512613	88.957383	0.396578	0.550140	0.549575	53.381008	0.323250	0.133465	0.612877	37.741487
4608	NO_ID	0.355717	0.672118	0.369509	52.134512	0.636017	0.651249	0.600848	42.271805	0.389900	0.318813	0.388120	49.621287
4609	NO_ID	0.348009	0.140088	0.522468	61.063986	0.928553	0.731358	0.458444	63.143154	0.890644	0.493700	0.570595	58.178254
4610	NO_ID	0.874215	0.199337	0.528330	46.444260	0.842227	0.915716	0.214372	57.088462	0.338469	0.092012	0.432890	45.984181
4611	NO_ID	0.297663	0.764637	0.263273	64.736356	0.262344	0.912567	0.085771	33.596631	0.217466	0.233607	0.369749	60.979269
4612	NO_ID	0.174128	0.175970	0.113917	76.945106	0.843825	0.183724	0.472202	38.601342	0.456876	0.181613	0.546850	39.697142
4613	NO_ID	0.257654	0.185189	0.289252	38.767585	0.151386	0.376965	0.141467	64.597275	0.504933	0.934909	0.607964	77.926299
4614	NO_ID	0.290403	0.271712	0.678673	82.428600	0.220740	0.268663	0.420764	41.583070	0.894971	0.887668	0.487251	34.099677
4615	NO_ID	0.222162	0.152715	0.193726	58.916109	0.584696	0.172349	0.235913	33.326901	0.857505	0.512942	0.486794	36.432751
4616	NO_ID	0.050732	0.110461	0.500267	58.191331	0.171765	0.288801	0.506597	38.941187	0.310924	0.915706	0.175554	75.783391
4617	NO_ID	0.578178	0.211574	0.417922	57.052619	0.810235	0.181635	0.419893	84.358730	0.515662	0.510247	0.326126	32.949264
4618	NO_ID	0.259767	0.298365	0.116046	45.875650	0.192093	0.916330	0.346696	89.560769	0.530885	0.830612	0.528713	47.245432
4619	NO_ID	0.810116	0.661234	0.276535	43.544422	0.752855	0.572434	0.382371	68.458802	0.822703	0.550113	0.590345	56.287902
4620	NO_ID	0.648172	0.820472	0.276383	86.641838	0.253477	0.509740	0.397350	33.765382	0.392202	0.434731	0.058341	60.412212
4621	NO_ID	0.651469	0.145896	0.312889	64.095199	0.577261	0.262733	0.323374	62.309323	0.123181	0.257874	0.426253	75.921086
4622	NO_ID	0.875411	0.460178	0.490200	49.022077	0.403646	0.687166	0.503338	45.695570	0.823125	0.541052	0.178779	87.561617
4623	NO_ID	0.356670	0.103110	0.265769	45.601478	0.142301	0.517067	0.345474	54.076564	0.524570	0.508947	0.100096	77.850188
4624	NO_ID	0.152460	0.699156	0.301903	87.849008	0.448385	0.809912	0.274636	36.120969	0.211159	0.310868	0.055146	51.382957
4625	NO_ID	0.300849	0.332831	0.452768	68.657954	0.281727	0.438663	0.339398	87.172916	0.057059	0.275612	0.404475	62.682663
4626	NO_ID	0.099459	0.219706	0.510983	32.220167	0.740941	0.814538	0.055720	89.010709	0.757461	0.381074	0.355967	57.332077
4627	NO_ID	0.270889	0.082682	0.573263	33.758499	0.848573	0.201600	0.634059	61.822303	0.869448	0.357357	0.091276	87.012716
4628	NO_ID	0.155257	0.173967	0.064134	54.542482	0.348465	0.143588	0.105709	69.115164	0.397092	0.089562	0.573021	46.153530
4629	NO_ID	0.648635	0.062997	0.320761	87.005102	0.217367	0.074844	0.283964	64.894020	0.317719	0.569041	0.229620	61.093588
4630	NO_ID	0.148054	0.754799	0.163033	46.446409	0.547795	0.505688	0.361684	65.862240	0.810295	0.478181	0.313270	88.475157
4631	NO_ID	0.767577	0.806685	0.663856	47.275295	0.594426	0.138273	0.657847	78.789993	0.285992	0.586830	0.649135	68.151153
4632	NO_ID	0.553506	0.909685	0.246172	39.011611	0.244522	0.189586	0.593916	79.155040	0.271478	0.170216	0.190566	44.358620
4633	NO_ID	0.119130	0.465120	0.381699	35.143536	0.692579	0.052523	0.572706	79.455654	0.075239	0.849574	0.474938	35.643007
4634	NO_ID	0.714031	0.910629	0.317152	85.431088	0.287025	0.615587	0.440117	71.476157	0.676272	0.260821	0.446824	86.261915
4635	NO_ID	0.739309	0.452066	0.398048	68.954352	0.769313	0.591215	0.255289	47.498211	0.150387	0.946083	0.500405	77.214257
4636	NO_ID	0.303608	0.331388	0.121410	60.002714	0.652373	0.450949	0.165652	49.352292	0.214844	0.869743	0.499298	59.844540
4637	NO_ID	0.669664	0.300284	0.070632	48.297729	0.212644	0.426785	0.110989	66.762286	0.711352	0.536940	0.342700	42.299845
4638	NO_ID	0.868897	0.502834	0.542385	87.118322	0.906171	0.135074	0.565251	88.892139	0.607014	0.481507	0.268380	84.942391
4639	NO_ID	0.749937	0.649056	0.564794	49.105889	0.389931	0.354028	0.471627	65.584354	0.628237	0.742294	0.604658	71.368699
4640	NO_ID	0.775187	0.615005	0.293526	59.904547	0.628830	0.743753	0.343269	44.754847	0.566544	0.191005	0.425868	30.946519
4641	NO_ID	0.124235	0.508278	0.273846	79.463069	0.928372	0.364934	0.393124	59.992482	0.147939	0.285623	0.637104	75.369792
4642	NO_ID	0.404256	0.122438	0.065993	76.459140	0.885440	0.680233	0.160541	38.382545	0.890314	0.764706	0.526031	86.247480
4643	NO_ID	0.099174	0.124462	0.466717	41.662311	0.581024	0.291481	0.514484	61.957285	0.548570	0.254384	0.227530	45.396857
4644	NO_ID	0.314118	0.799291	0.114634	81.842009	0.091089	0.511223	0.511613	79.831560	0.230367	0.111065	0.378392	71.367126
4645	NO_ID	0.138729	0.465603	0.632541	70.516386	0.588016	0.699571	0.277395	32.934707	0.632222	0.847923	0.496101	70.703272
4646	NO_ID	0.778077	0.246961	0.319080	78.680445	0.210902	0.937205	0.394190	78.728817	0.432226	0.720700	0.527956	56.339493
4647	NO_ID	0.596806	0.698604	0.226004	44.948124	0.504515	0.177296	0.163249	35.645972	0.860997	0.523888	0.644500	65.670499
4648	NO_ID	0.521372	0.155715	0.293883	88.235024	0.161909	0.278436	0.375120	67.309907	0.266123	0.393746	0.670054	53.203414
4649	NO_ID	0.618631	0.270628	0.140856	75.653040	0.919618	0.363791	0.169440	55.182144	0.608776	0.629170	0.243331	31.058161
4650	NO_ID	0.415942	0.660596	0.316320	58.781177	0.821014	0.843102	0.583848	50.439819	0.625874	0.055132	0.165907	64.267480
4651	NO_ID	0.335310	0.366087	0.342166	84.881902	0.493641	0.308365	0.477772	72.480736	0.856680	0.722853	0.686756	58.212110
4652	NO_ID	0.581738	0.069491	0.621603	72.863007	0.887736	0.297947	0.120584	89.869351	0.145905	0.151063	0.434940	78.706044
4653	NO_ID	0.731108	0.635668	0.341425	51.695338	0.923796	0.506080	0.150591	37.202368	0.708605	0.923435	0.612257	37.227122
4654	NO_ID	0.774805	0.244884	0.414355	81.543528	0.298710	0.167666	0.299682	38.667177	0.526738	0.241237	0.197150	64.752370
4655	NO_ID	0.391632	0.064468	0.634047	62.930223	0.684644	0.090852	0.247917	86.557429	0.475833	0.689580	0.174621	80.939177
4656	NO_ID	0.440250	0.066971	0.059745	53.351797	0.803213	0.449933	0.390933	39.792782	0.847436	0.184953	0.507899	36.353997
4657	NO_ID	0.671428	0.549211	0.240345	33.866853	0.503795	0.926893	0.385705	45.032243	0.117353	0.686421	0.557291	58.341721
4658	NO_ID	0.691920	0.594081	0.326023	52.048067	0.181294	0.636369	0.240434	87.001054	0.694925	0.236023	0.050394	59.398287
4659	NO_ID	0.766299	0.278884	0.503329	31.564967	0.827969	0.916475	0.323176	41.091922	0.447858	0.867487	0.634082	40.745013
4660	NO_ID	0.486360	0.080300	0.554979	41.953699	0.271921	0.879155	0.306364	89.865226	0.142962	0.275931	0.578947	73.241212
4661	NO_ID	0.777776	0.866215	0.474481	59.876323	0.287487	0.125924	0.525171	80.515957	0.822398	0.698434	0.388486	55.622948
4662	NO_ID	0.150290	0.817396	0.403390	54.804681	0.824522	0.728039	0.090587	30.675207	0.115194	0.872948	0.057695	89.408514
4663	NO_ID	0.691807	0.150285	0.490264	74.791284	0.304425	0.098131	0.102849	82.872816	0.602685	0.233655	0.528002	70.191582
4664	NO_ID	0.350326	0.801722	0.341875	70.805391	0.175759	0.745247	0.452410	73.924239	0.838776	0.254490	0.104143	75.518922
4665	NO_ID	0.829724	0.896021	0.437416	63.887794	0.426252	0.397042	0.244909	35.810069	0.862552	0.685045	0.410907	30.337469
4666	NO_ID	0.331494	0.754849	0.188935	36.630595	0.253523	0.774988	0.203286	64.270757	0.089971	0.865449	0.511843	31.050514
4667	NO_ID	0.939565	0.612670	0.084334	83.029949	0.527283	0.479133	0.288321	68.876029	0.802134	0.777607	0.295136	89.436425
4668	NO_ID	0.491401	0.498559	0.503748	37.549585	0.625667	0.644695	0.443514	68.186965	0.503721	0.468118	0.394059	69.152981
4669	NO_ID	0.769689	0.121411	0.416686	68.342089	0.213155	0.315171	0.233243	67.473311	0.319367	0.545251	0.105434	89.648117
4670	NO_ID	0.051896	0.330554	0.669981	31.056598	0.539904	0.437917	0.455748	69.965142	0.540001	0.855183	0.232065	78.225911
4671	NO_ID	0.355713	0.754699	0.672641	64.824764	0.568926	0.279023	0.213618	86.937676	0.260530	0.687460	0.375865	45.374042
4672	NO_ID	0.764637	0.214708	0.541670	37.993210	0.797261	0.697962	0.625391	40.151488	0.065397	0.191746	0.125472	64.099634
4673	NO_ID	0.295903	0.374904	0.086048	85.153166	0.569160	0.810833	0.359702	58.496146	0.436128	0.463553	0.320851	53.638323
4674	NO_ID	0.082379	0.104765	0.640479	52.551252	0.772255	0.745018	0.258991	31.991367	0.463493	0.146771	0.340770	85.986518
4675	NO_ID	0.573920	0.873137	0.191787	58.754994	0.463834	0.083498	0.319363	51.436585	0.469555	0.757413	0.613725	32.424582
4676	NO_ID	0.229994	0.502599	0.332186	34.641880	0.654962	0.070607	0.391090	89.251621	0.280636	0.087092	0.512254	89.635354
4677	NO_ID	0.852320	0.316087	0.133389	84.565658	0.612831	0.342173	0.670233	39.893264	0.394407	0.239918	0.414962	47.882498
4678	NO_ID	0.177509	0.655118	0.303219	38.222811	0.906083	0.842984	0.555284	60.717418	0.427839	0.323875	0.190393	76.391628
4679	NO_ID	0.416005	0.123400	0.521407	54.933909	0.380234	0.419183	0.238729	86.691639	0.250585	0.476380	0.671527	38.867171
4680	NO_ID	0.203797	0.561102	0.426244	40.830293	0.773335	0.244120	0.502837	59.399355	0.844716	0.779138	0.108282	75.461581
4681	NO_ID	0.252302	0.738409	0.627908	52.671294	0.661201	0.701091	0.435698	30.574683	0.061467	0.936134	0.337160	84.856854
4682	NO_ID	0.928353	0.280354	0.156046	35.475653	0.259168	0.179669	0.234141	32.371049	0.533710	0.282833	0.063682	85.997866
4683	NO_ID	0.554820	0.239142	0.485958	71.888580	0.240401	0.230561	0.218176	73.564925	0.916582	0.260445	0.364976	72.232935
4684	NO_ID	0.163321	0.666043	0.141852	49.070092	0.541338	0.103779	0.251012	72.087604	0.441048	0.145269	0.363709	33.075535
4685	NO_ID	0.314282	0.850111	0.471707	73.205306	0.172929	0.859201	0.466841	83.403999	0.239057	0.222079	0.422658	53.858308
4686	NO_ID	0.788120	0.887074	0.409277	75.587526	0.401428	0.561588	0.472669	32.334456	0.581945	0.218418	0.583647	85.582629
4687	NO_ID	0.909482	0.842280	0.550876	82.990152	0.350328	0.223822	0.089124	30.586708	0.438356	0.185015	0.088082	41.294736
4688	NO_ID	0.369478	0.103780	0.315589	64.242329	0.065847	0.697011	0.332923	80.073033	0.189679	0.293576	0.125490	64.689410
4689	NO_ID	0.787803	0.687158	0.103990	72.831054	0.767213	0.611168	0.084010	37.653666	0.872989	0.255087	0.265308	54.991916
4690	NO_ID	0.404880	0.167376	0.391925	49.148324	0.254195	0.707584	0.290902	84.492971	0.174656	0.170637	0.448588	60.477750
